Subclass,Order,Family,Genus,Species,Genus_species,GenusSpaceSpecies,area_sqkm,Endemic_lessthan149246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,humerosa,Potamotrygon_humerosa,Potamotrygon humerosa,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,jabuti,Potamotrygon_jabuti,Potamotrygon jabuti,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,leopoldi,Potamotrygon_leopoldi,Potamotrygon leopoldi,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,limai,Potamotrygon_limai,Potamotrygon limai,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,magdalenae,Potamotrygon_magdalenae,Potamotrygon magdalenae,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,marinae,Potamotrygon_marinae,Potamotrygon marinae,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,marquesi,Potamotrygon_marquesi,Potamotrygon marquesi,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,motoro,Potamotrygon_motoro,Potamotrygon motoro,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,ocellata,Potamotrygon_ocellata,Potamotrygon ocellata,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,orbignyi,Potamotrygon_orbignyi,Potamotrygon orbignyi,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,pantanensis,Potamotrygon_pantanensis,Potamotrygon pantanensis,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,rex,Potamotrygon_rex,Potamotrygon rex,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,schroederi,Potamotrygon_schroederi,Potamotrygon schroederi,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,schuemacheri,Potamotrygon_schuemacheri,Potamotrygon schuemacheri,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,scobina,Potamotrygon_scobina,Potamotrygon scobina,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,signata,Potamotrygon_signata,Potamotrygon signata,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,tatianae,Potamotrygon_tatianae,Potamotrygon tatianae,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,tigrina,Potamotrygon_tigrina,Potamotrygon tigrina,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,wallacei,Potamotrygon_wallacei,Potamotrygon wallacei,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Potamotrygon,yepezi,Potamotrygon_yepezi,Potamotrygon yepezi,115925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Styracura,pacifica,Styracura_pacifica,Styracura pacifica,23422,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Potamotrygonidae,Styracura,schmardae,Styracura_schmardae,Styracura schmardae,1073407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urobatis,concentricus,Urobatis_concentricus,Urobatis concentricus,57051,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urobatis,halleri,Urobatis_halleri,Urobatis halleri,149018,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urobatis,jamaicensis,Urobatis_jamaicensis,Urobatis jamaicensis,791782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urobatis,maculatus,Urobatis_maculatus,Urobatis maculatus,18213,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urobatis,marmoratus,Urobatis_marmoratus,Urobatis marmoratus,18213,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urobatis,pardalis,Urobatis_pardalis,Urobatis pardalis,2146,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urobatis,tumbesensis,Urobatis_tumbesensis,Urobatis tumbesensis,17711,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urotrygon,aspidura,Urotrygon_aspidura,Urotrygon aspidura,74504,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urotrygon,chilensis,Urotrygon_chilensis,Urotrygon chilensis,100961,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urotrygon,cimar,Urotrygon_cimar,Urotrygon cimar,43786,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urotrygon,microphthalmum,Urotrygon_microphthalmum,Urotrygon microphthalmum,230299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urotrygon,munda,Urotrygon_munda,Urotrygon munda,37153,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urotrygon,nana,Urotrygon_nana,Urotrygon nana,8786,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urotrygon,reticulata,Urotrygon_reticulata,Urotrygon reticulata,3922,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urotrygon,rogersi,Urotrygon_rogersi,Urotrygon rogersi,39080,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urotrygon,simulatrix,Urotrygon_simulatrix,Urotrygon simulatrix,1431,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urotrygonidae,Urotrygon,venezuelae,Urotrygon_venezuelae,Urotrygon venezuelae,1237,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Gymnuridae,Gymnura,altavela,Gymnura_altavela,Gymnura altavela,1684273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Gymnuridae,Gymnura,australis,Gymnura_australis,Gymnura australis,1544439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Gymnuridae,Gymnura,crebripunctata,Gymnura_crebripunctata,Gymnura crebripunctata,60660,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Gymnuridae,Gymnura,japonica,Gymnura_japonica,Gymnura japonica,332573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Gymnuridae,Gymnura,lessae,Gymnura_lessae,Gymnura lessae,569770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Gymnuridae,Gymnura,marmorata,Gymnura_marmorata,Gymnura marmorata,55850,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Gymnuridae,Gymnura,micrura,Gymnura_micrura,Gymnura micrura,570357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Gymnuridae,Gymnura,natalensis,Gymnura_natalensis,Gymnura natalensis,33017,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Gymnuridae,Gymnura,poecilura,Gymnura_poecilura,Gymnura poecilura,3332523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Gymnuridae,Gymnura,sereti,Gymnura_sereti,Gymnura sereti,201235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Gymnuridae,Gymnura,tentaculata,Gymnura_tentaculata,Gymnura tentaculata,389752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Gymnuridae,Gymnura,zonura,Gymnura_zonura,Gymnura zonura,1358849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Plesiobatidae,Plesiobatis,daviesi,Plesiobatis_daviesi,Plesiobatis daviesi,341010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Spinilophus,armatus,Spinilophus_armatus,Spinilophus armatus,17880726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Trygonoptera,galba,Trygonoptera_galba,Trygonoptera galba,19017,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Trygonoptera,imitata,Trygonoptera_imitata,Trygonoptera imitata,85955,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Trygonoptera,mucosa,Trygonoptera_mucosa,Trygonoptera mucosa,67884,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Trygonoptera,ovalis,Trygonoptera_ovalis,Trygonoptera ovalis,45487,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Trygonoptera,personata,Trygonoptera_personata,Trygonoptera personata,40478,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Trygonoptera,testacea,Trygonoptera_testacea,Trygonoptera testacea,36553,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,aurantiacus,Urolophus_aurantiacus,Urolophus aurantiacus,237627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,bucculentus,Urolophus_bucculentus,Urolophus bucculentus,41561,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,circularis,Urolophus_circularis,Urolophus circularis,33345,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,cruciatus,Urolophus_cruciatus,Urolophus cruciatus,92746,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,deforgesi,Urolophus_deforgesi,Urolophus deforgesi,591,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,expansus,Urolophus_expansus,Urolophus expansus,22692,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,flavomosaicus,Urolophus_flavomosaicus,Urolophus flavomosaicus,65394,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,gigas,Urolophus_gigas,Urolophus gigas,99398,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,javanicus,Urolophus_javanicus,Urolophus javanicus,99398,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,kaianus,Urolophus_kaianus,Urolophus kaianus,132,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,kapalensis,Urolophus_kapalensis,Urolophus kapalensis,11526,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,lobatus,Urolophus_lobatus,Urolophus lobatus,7371,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,mitosis,Urolophus_mitosis,Urolophus mitosis,7371,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,neocaledoniensis,Urolophus_neocaledoniensis,Urolophus neocaledoniensis,3186,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,orarius,Urolophus_orarius,Urolophus orarius,24060,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,papilio,Urolophus_papilio,Urolophus papilio,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,paucimaculatus,Urolophus_paucimaculatus,Urolophus paucimaculatus,357691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,piperatus,Urolophus_piperatus,Urolophus piperatus,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,sufflavus,Urolophus_sufflavus,Urolophus sufflavus,23950,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,viridis,Urolophus_viridis,Urolophus viridis,187999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Urolophidae,Urolophus,westraliensis,Urolophus_westraliensis,Urolophus westraliensis,111564,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Aetobatidae,Aetobatus,flagellum,Aetobatus_flagellum,Aetobatus flagellum,1059389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Aetobatidae,Aetobatus,laticeps,Aetobatus_laticeps,Aetobatus laticeps,129590,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Aetobatidae,Aetobatus,narinari,Aetobatus_narinari,Aetobatus narinari,1547135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Aetobatidae,Aetobatus,narutobiei,Aetobatus_narutobiei,Aetobatus narutobiei,727294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Aetobatidae,Aetobatus,ocellatus,Aetobatus_ocellatus,Aetobatus ocellatus,6398113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Aetomylaeus,asperrimus,Aetomylaeus_asperrimus,Aetomylaeus asperrimus,14438,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Aetomylaeus,bovinus,Aetomylaeus_bovinus,Aetomylaeus bovinus,1064157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Aetomylaeus,caeruleofasciatus,Aetomylaeus_caeruleofasciatus,Aetomylaeus caeruleofasciatus,2157593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Aetomylaeus,maculatus,Aetomylaeus_maculatus,Aetomylaeus maculatus,866543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Aetomylaeus,milvus,Aetomylaeus_milvus,Aetomylaeus milvus,403758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Aetomylaeus,nichofii,Aetomylaeus_nichofii,Aetomylaeus nichofii,4002566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Aetomylaeus,vespertilio,Aetomylaeus_vespertilio,Aetomylaeus vespertilio,3874063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Aetomylaeus,wafickii,Aetomylaeus_wafickii,Aetomylaeus wafickii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Myliobatis,aquila,Myliobatis_aquila,Myliobatis aquila,2379110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Myliobatis,californicus,Myliobatis_californicus,Myliobatis californicus,92165,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Myliobatis,chilensis,Myliobatis_chilensis,Myliobatis chilensis,27621,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Myliobatis,freminvillei,Myliobatis_freminvillei,Myliobatis freminvillei,1543916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Myliobatis,goodei,Myliobatis_goodei,Myliobatis goodei,1810689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Myliobatis,hamlyni,Myliobatis_hamlyni,Myliobatis hamlyni,52925,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Myliobatis,longirostris,Myliobatis_longirostris,Myliobatis longirostris,103684,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Myliobatis,peruvianus,Myliobatis_peruvianus,Myliobatis peruvianus,7028,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Myliobatis,ridens,Myliobatis_ridens,Myliobatis ridens,156670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Myliobatis,tenuicaudatus,Myliobatis_tenuicaudatus,Myliobatis tenuicaudatus,771561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Myliobatidae,Myliobatis,tobijei,Myliobatis_tobijei,Myliobatis tobijei,506401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Rhinopteridae,Rhinoptera,bonasus,Rhinoptera_bonasus,Rhinoptera bonasus,1422569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Rhinopteridae,Rhinoptera,brasiliensis,Rhinoptera_brasiliensis,Rhinoptera brasiliensis,510682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Rhinopteridae,Rhinoptera,javanica,Rhinoptera_javanica,Rhinoptera javanica,1954610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Rhinopteridae,Rhinoptera,jayakari,Rhinoptera_jayakari,Rhinoptera jayakari,2639551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Rhinopteridae,Rhinoptera,marginata,Rhinoptera_marginata,Rhinoptera marginata,665364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Rhinopteridae,Rhinoptera,neglecta,Rhinoptera_neglecta,Rhinoptera neglecta,259973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Rhinopteridae,Rhinoptera,steindachneri,Rhinoptera_steindachneri,Rhinoptera steindachneri,140078,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Mobulidae,Mobula,alfredi,Mobula_alfredi,Mobula alfredi,24879248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Mobulidae,Mobula,birostris,Mobula_birostris,Mobula birostris,29043875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Mobulidae,Mobula,eregoodoo,Mobula_eregoodoo,Mobula eregoodoo,2776661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Mobulidae,Mobula,hypostoma,Mobula_hypostoma,Mobula hypostoma,3548208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Mobulidae,Mobula,kuhlii,Mobula_kuhlii,Mobula kuhlii,9695409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Mobulidae,Mobula,mobular,Mobula_mobular,Mobula mobular,9840640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Mobulidae,Mobula,munkiana,Mobula_munkiana,Mobula munkiana,2905542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Mobulidae,Mobula,tarapacana,Mobula_tarapacana,Mobula tarapacana,11323162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Myliobatiformes,Mobulidae,Mobula,thurstoni,Mobula_thurstoni,Mobula thurstoni,18224779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Callorhinchidae,Callorhinchus,callorynchus,Callorhinchus_callorynchus,Callorhinchus callorynchus,1399646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Callorhinchidae,Callorhinchus,capensis,Callorhinchus_capensis,Callorhinchus capensis,260622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Callorhinchidae,Callorhinchus,milii,Callorhinchus_milii,Callorhinchus milii,616416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,argiloba,Chimaera_argiloba,Chimaera argiloba,14748,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,bahamaensis,Chimaera_bahamaensis,Chimaera bahamaensis,224,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,buccanigella,Chimaera_buccanigella,Chimaera buccanigella,241,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,carophila,Chimaera_carophila,Chimaera carophila,284372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,compacta,Chimaera_compacta,Chimaera compacta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,cubana,Chimaera_cubana,Chimaera cubana,91328,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,didierae,Chimaera_didierae,Chimaera didierae,562,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,fulva,Chimaera_fulva,Chimaera fulva,113781,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,jordani,Chimaera_jordani,Chimaera jordani,1621,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,lignaria,Chimaera_lignaria,Chimaera lignaria,228923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,macrospina,Chimaera_macrospina,Chimaera macrospina,284725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,monstrosa,Chimaera_monstrosa,Chimaera monstrosa,1851462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,notafricana,Chimaera_notafricana,Chimaera notafricana,16981,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost shark,Chimaeriformes,Chimaeridae,Chimaera,obscura,Chimaera_obscura,Chimaera obscura,1924,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
